Title,Price,Bedrooms,Bathrooms,Longitude,Latitude
"Athens, Vasilissis Sofias Avenue",1480,2,1,23.7563162,37.977237
"Istanbul, Fulya",1627,1,1,28.998890000000074,41.0566493
"Athens, Vasilissis Sofias Avenue",1290,2,1,23.7568841,37.981102
"Istanbul, Gayrettepe",2582,4,2,29.0055752,41.0662773
"Istanbul, Fulya",1888,1,1,29.000427400000035,41.0576025
"Istanbul, Fulya",1866,3,2,29.000528,41.064642
"Istanbul, Fulya",2821,2,1,28.99886729999999,41.0546477
"Istanbul, Fulya",2691,1,1,28.998253400000067,41.0655781
"Istanbul, Gayrettepe",1823,1,1,29.00953890290225,41.062567698048134
"Athens, Melissia",1500,3,2,23.8487021,38.062925
"Istanbul, Gayrettepe",1519,3,1,29.0001559,41.0630284
"Istanbul, Gayrettepe",2626,2,2,29.00953890290225,41.062567698048134
"Istanbul, Göztepe",3515,4,2,29.0571336,40.97632159999999
"Istanbul, Göztepe",2828,3,2,29.065857,40.9724047
"Istanbul, Levent - Gültepe",1106,1,1,28.9983941,41.0762765
"Istanbul, Levent",2930,1,2,29.012235799999985,41.07588080000001
"Istanbul, Levent",3950,3,2,29.012235799999985,41.07588080000001
"Istanbul, Levent",1975,3,2,29.0185739,41.0906712
"Istanbul, Levent - Gültepe",1172,1,1,28.9983941,41.0762765
"Istanbul, Levent - Gültepe",1172,1,1,28.9983941,41.0762765
"Istanbul, Levent - Gültepe",1215,1,1,28.9983941,41.0762765
"Istanbul, Nisantasi",2691,2,1,28.9933596,41.0525192
"Istanbul, Esentepe",3081,1,1,29.012386982803378,41.072524661428396
"Istanbul, Nisantasi",1935,3,2,28.994545,41.053098
"Istanbul, Zekeriyaköy - Uskumruköy",3103,3,2,29.0308295,41.1944753
"Istanbul, Ayazaga",2939,3,2,28.98637400000007,41.11302999999999
"Istanbul, Seyrantepe",1817,2,2,28.99969699999997,41.10770350000001
"Istanbul, Seyrantepe",1639,1,1,28.9794247,41.1031384
"Istanbul, Nisantasi",2683,2,2,28.9943344,41.0488306
"Istanbul, Seyrantepe",2973,3,2,28.9794247,41.1031384
"Istanbul, Zekeriyaköy - Uskumruköy",2731,3,3,29.0230461,41.2024411
"Istanbul, Maden",976,0,1,29.0490817,41.1899081
"Istanbul, Nisantasi",1627,2,1,28.99683600000003,41.0489184
"Istanbul, Maslak",1305,1,1,29.0151901,41.11741689999999
"Istanbul, Nisantasi",1953,3,1,28.9956687,41.0487252
"Zurich, District 3 Wiedikon",3843,1,1,8.521014,47.3712536
"Istanbul, Nisantasi",2861,3,2,28.9966385,41.0512127
"Istanbul, Nisantasi",1888,3,2,28.996102800000017,41.0493219
"Istanbul, Nisantasi",2257,4,1,28.9980661,41.0513049
"Istanbul, Nisantasi",2257,2,1,28.9961389,41.053045
"Istanbul, Nisantasi",2105,3,2,28.997170299999993,41.0504847
"Istanbul, Seyrantepe",1323,1,1,28.982408,41.0957454
Gharghur Apartment for rent,10500,4,5,14.45058000,35.92390000
Sliema Apartment for rent,2500,2,2,14.50282000,35.91484000
Casares House for rent,2800,3,2,,
"Budapest, Szondi Street // Apartment",1100,2,2,19.0608,47.5084
"Budapest, Szekely Bertalan Street // Apartmen",725,1,1,19.0678,47.513
"Budapest, Akadémia Street",2400,2,2,19.0463,47.5034
"Budapest, Liszt Ferenc Ter",2500,2,2,19.0644,47.5037
"Budapest, Veres Pálné Street Apartment",2800,3,2,19.0574,47.4892
Altaona-Golf-And-Countryge House for rent,6000,1,1,,
"Zagreb, Donji Grad Donji Grad",750,0,1,15.9687080,45.8089160
Tirana House for rent,1200,2,2,,
Tirana Apartment for rent,500,2,2,,
"Sliema, , East",6200,0,3,,
Durres Apartment for rent,300,3,2,,
Durres Apartment for rent,500,3,2,,
"Zagreb, Lašcina, Maksimir",3500,0,1,,
"Pescenica, Pešcenica, Pešcenica - Žitnjak",2800,0,1,,
"Zagreb, Donji Grad, Donji Grad",31700,0,1,,
"Zagreb, Donji Grad, Donji Grad, Kneza Mislava",1300,0,1,,
"Zagreb, Donji Grad, Donji Grad",4200,0,1,,
"thessaloniki, Nea Paralia, Thessaloniki - Cen",650,2,1,22.95282071216434,40.60845156341857
"thessaloniki, Martiou, Thessaloniki - Center",500,2,1,22.95829772593383,40.599243114938126
Torrevieja Apartment for rent,650,1,1,-0.6662151000000001,37.9817476
Alhaurin el Grande Apartment for rent,600,2,1,,
Lagos House for rent,1165,1,1,,
"Athens,  South/Kallithea",700,2,1,23.6995879655137,37.9588418775325
"Athens,  Center/",1150,2,2,23.7275309468353,37.9669688209778
"Athens,  South/Alimos",2000,3,2,23.7144744621796,37.9098782094575
"Athens,  Center/",670,1,1,23.7292798896881,37.958074172305
"Krakow, Kraków, Kazimierz, Masarska",648,1,1,,
"Krakow, Kraków, Lagiewniki, Ruczaj",670,1,1,,
Pieta Apartment for rent,2300,3,2,14.49413000,35.89570000
St Julians Apartment for rent,3000,3,2,14.49258000,35.91791000
"Zagreb, Donji Grad, Donji Grad",1000,0,1,,
"thessaloniki, Mpotsari, Thessaloniki - Center",380,1,1,22.96027422222902,40.6098253774328
"thessaloniki, Analipsi, Thessaloniki - Center",400,1,1,22.9548601010498,40.60412480623147
"thessaloniki, Agios Dimitrios, Thessaloniki -",750,2,1,22.94968154921265,40.634793708444754
"thessaloniki, Nea Paralia, Thessaloniki - Cen",300,1,1,22.95300522222902,40.61249729168396
"thessaloniki, Doxa, Thessaloniki - Center",440,0,1,22.960935673016362,40.62200876999885
"thessaloniki, Nea Paralia, Thessaloniki - Cen",800,4,1,22.9541079111145,40.61337339520954
Paphos House for rent,2500,3,2,,
"Athens,  Center/",650,2,1,23.7242429103119,37.9612293830999
"Athens,  South/Kallithea",500,1,1,23.7101236277863,37.9575054123385
"Athens,  Center/",450,1,1,23.7305132780487,38.0113161222396
"Athens, Piraias/Nikaia",350,1,1,23.6562829640015,37.9743420086469
"Athens,  South/Nea Smyrni",430,1,1,23.7087722072794,37.9448349049735
"Krakow, Kraków, Bronowice, Lucjana Rydla",1005,2,1,,
"Krakow, Kraków, Kazimierz, Estery",447,1,1,,
"Krakow, Kraków, Stare Miasto, Szlak",648,3,1,,
"Krakow, Mogilany, Os. Parkowe Wzgórze",1898,3,1,,
"Krakow, Kraków, Wola Justowska",3796,5,3,,
Nueva Andalucia Apartment for rent,3300,3,2,,
Guadalmina Apartment for rent,1500,3,3,,
Golden Mile-Marbella Apartment for rent,1600,3,2,,
Puerto Banus Apartment for rent,1500,0,1,,
Puerto Banus Apartment for rent,1000,0,1,,
Puerto Banus Commercial for rent,3500,3,1,,
"London, Whitechapel/Brick Lane",3808,1,1,-0.0566694,51.5186213
"London, Whitechapel/Brick Lane",5016,1,1,-0.0741556,51.51783289999999
"Athens, Elliniko",2090,3,1,23.729224599999952,37.8846199
"London, Southwark",4075,2,2,-0.0826574,51.5040302
"London, Southwark",4006,1,1,-0.09141329999999999,51.50374619999999
"London, Southwark",5259,1,1,-0.1050876,51.5024624
"London, St. James's",4458,1,1,-0.1332152,51.49917799999999
"London, St. James's",4191,1,1,-0.1332152,51.49917799999999
"London, St. James's",4122,1,1,-0.1332152,51.49917799999999
"London, St. John's Wood",3831,1,1,-0.1768211,51.5310458
"London, St. John's Wood",6281,2,2,-0.1638102,51.5365086
"Madrid, Chueca/Justicia",1880,1,1,-3.6991939,40.4245547
"Madrid, Guindalera",1790,1,1,-3.6684816,40.43188139999999
"Madrid, Cuatro Caminos",1840,2,2,-3.6998479,40.4518175
"Madrid, Berruguete",2370,2,1,-3.700938,40.4586762
"Madrid, Almagro",2490,2,2,-3.6947822,40.4375026
"Madrid, Almagro",2330,3,2,-3.6907739,40.4339874
"Madrid, Almagro",2540,2,2,-3.69355,40.42921789999999
"Madrid, Almagro",2130,1,1,-3.6933476,40.4301671
"Madrid, Chueca/Justicia",1690,1,1,-3.6991939,40.4245547
"Madrid, Chueca/Justicia",1950,1,1,-3.6991939,40.4245547
"Madrid, Chueca/Justicia",2490,1,1,-3.6982813,40.4213937
"Madrid, Chueca/Justicia",1850,1,1,-3.6991939,40.4245547
"Madrid, Chueca/Justicia",2100,1,1,-3.6991939,40.4245547
"Madrid, Chueca/Justicia",1970,1,1,-3.6991939,40.4245547
"Madrid, Chueca/Justicia",3150,2,2,-3.693789799999999,40.4228923
"Madrid, Gaztambide",2200,2,2,-3.7124072,40.4323311
"Madrid, Gaztambide",2560,2,2,-3.7124072,40.4323311
"Madrid, Gaztambide",2060,1,1,-3.7126727,40.4365649
"Madrid, Goya",2570,2,1,-3.6771598,40.4230297
"Madrid, Goya",3150,3,2,-3.6777937,40.4244804
"Madrid, Guindalera",2260,3,2,-3.6682836,40.4320069
"Madrid, Huertas/Cortes",2770,3,2,-3.6966174,40.414698
"Madrid, Huertas/Cortes",2450,2,2,-3.7011887,40.414944
"Madrid, Huertas/Cortes",2480,2,1,-3.694336999999999,40.41157190000001
"Paris, Ternes",3130,1,1,2.3025654,48.87743629999999
"Paris, Batignolles",3500,2,1,2.3172189,48.8892964
"Paris, Ternes",4700,3,2,2.2942823,48.8869584
"Paris, Ternes",5490,3,2,2.2942823,48.8869584
"Paris, Ternes",2720,1,1,2.2971163,48.8863504
"Paris, Ternes",2660,1,1,2.295112199999999,48.87986129999999
"Paris, Lamarck - Caulaincourt",3000,2,1,2.3409195,48.8896083
"Paris, Abbesses - Montmartre",2390,1,1,2.3473009,48.8850433
"Paris, Abbesses - Montmartre",4390,3,2,2.3473009,48.8850433
"Paris, Abbesses - Montmartre",4290,3,2,2.3473009,48.8850433
"Paris, Lamarck - Caulaincourt",4300,2,1,2.3390016,48.88955620000001
"Paris, Louvre",3300,1,1,2.3412384,48.8615179
"Paris, Lamarck - Caulaincourt",4300,2,1,2.3390016,48.88955620000001
"Paris, Lamarck - Caulaincourt",2200,1,1,2.328742,48.8909628
"Paris, Lamarck - Caulaincourt",4200,2,1,2.3390016,48.88955620000001
"Paris, Montmartre",3900,2,1,2.340351000000001,48.8898538
"Paris, Abbesses - Montmartre",3600,2,1,2.3418267,48.8840083
"Paris, Buttes-Chaumont",3100,2,1,2.3740212,48.87824850000001
"Paris, Buttes-Chaumont",2700,1,1,2.3740212,48.87824850000001
"Paris, Buttes-Chaumont",2700,1,1,2.3740212,48.87824850000001
"Paris, Buttes-Chaumont",3000,1,1,2.3740212,48.87824850000001
"Paris, Buttes-Chaumont",2800,1,1,2.3740212,48.87824850000001
"Paris, Buttes-Chaumont",3200,2,1,2.3740212,48.87824850000001
"Paris, Buttes-Chaumont",3200,2,1,2.3740212,48.87824850000001
"Paris, Les Halles",2930,1,1,2.3466454,48.8648616
La Duquesa Apartment for rent,700,2,2,,
"Budapest, Garibaldi utca",2300,2,2,19.04628692708089,47.50470242778482
St Julians Apartment for rent,2000,3,1,-2.97514000,51.59688000
St Julians Apartment for rent,1900,2,2,14.49230000,35.92176000
Sliema Apartment for rent,3500,3,1,14.50912100,35.90868400
Pieta Apartment for rent,1950,2,2,14.49413000,35.89570000
Gzira Office-Space for rent,23800,0,1,14.49624000,35.90491000
Naxxar House for rent,4200,4,3,14.43976000,35.92071000
St Julians Townhouse for rent,3800,3,4,-2.97272000,51.59855000
St Julians Office-Space for rent,1800,0,1,14.48942000,35.91161000
Attard Apartment for rent,2000,2,2,14.44037000,35.89578000
Athens Apartment for rent,800,1,2,,
Madliena House for rent,9000,4,4,14.45771000,35.93530000
"Lagos, Marina De",1100,1,1,,
Paphos Office-Space for rent,4500,0,2,,
Arnhem Apartment for rent,900,2,1,5.91184,51.980955
"Zagreb, Gornji Grad, Gornji Grad - Medvešcak",1650,0,1,,
"Zagreb, Gornji Grad, Gornji Grad - Medvešcak",2500,0,1,,
"Zagreb, Pantovcak, Gornji Grad - Medvešcak",2500,0,1,,
"Zagreb, Šestine, Podsljeme",3500,0,1,,
Germasogeia House for rent,2500,2,2,,
Germasogeia Apartment for rent,3500,2,3,,
Mesa Geitonia House for rent,3500,3,3,,
Nueva Andalucia Apartment for rent,2500,3,2,,
Calahonda Commercial for rent,850,2,2,,
Nueva Andalucia Apartment for rent,1950,2,2,,
Bahar-Ic-Caghaq Apartment for rent,3000,3,2,14.45485000,35.93818000
Santa-Venera Office-Space for rent,24375,0,1,14.48408000,35.89215000
Santa-Venera Office-Space for rent,27500,0,1,14.48408000,35.89215000
Sliema Apartment for rent,3500,3,4,14.49788820,35.91499910
"Krakow, Kraków, Lagiewniki-Borek Falecki, Zbr",670,1,1,,
"Tavira,",1500,2,2,,
Coin Country-House for rent,1000,2,1,,
Altea House for rent,3500,4,4,,
Paphos Apartment for rent,1780,2,1,,
"Tavira,  (Santa Maria E Santiago)",1100,2,1,,
"thessaloniki, Kamara, Thessaloniki - Center",570,0,1,22.951590619049064,40.630580629024784
"thessaloniki, Nea Paralia, Thessaloniki - Cen",620,2,1,22.95449437249144,40.608365676950015
"thessaloniki, Faliro, Thessaloniki - Center",250,1,1,22.958891010064693,40.61971682901062
Durres Apartment for rent,280,3,2,,
Durres Apartment for rent,300,2,1,,
Durres House for rent,300,2,1,,
Durres Commercial for rent,1000,0,2,,
Durres Apartment for rent,100,1,1,,
"Mosta, , Central",1350,0,1,,
"Ta-Xbiex, Ta' Xbiex, East",11900,0,1,,
"Ta-Xbiex, Ta' Xbiex, East",25500,0,8,,
"Mosta, , Central",1200,0,1,,
"Mosta, , Central",2400,0,2,,
"Birkirkara, , Central",3950,0,1,,
Tirana Apartment for rent,800,2,2,,
Mesa Geitonia Apartment for rent,3500,3,3,,
Mesa Geitonia Apartment for rent,1900,2,2,,
Neapolis Apartment for rent,8000,2,2,,
"Lisbon, Principe Real",2890,2,1,-9.1499957,38.71644199999999
"London, Bermondsey",4006,1,1,-0.07820110000000001,51.4948048
"London, Bromley by Bow",2798,0,1,-0.0098131,51.5211613
"Lisbon, Lapa",4110,3,2,-9.160383099999999,38.7085924
"Lisbon, Parque das Naçoes",2810,2,2,-9.0976502,38.7739933
"London, Canary Wharf",7315,3,2,-0.0192002,51.4995533
"Lisbon, Parque das Naçoes",1700,1,1,-9.1087559,38.7681617
"Lisbon, Parque das Naçoes",1810,1,1,-9.1087559,38.7681617
"Lisbon, Marques de Pombal",1970,1,1,-9.1475981,38.7279556
"Lisbon, Amoreiras",2200,1,1,-9.154673299999999,38.7221684
"Lisbon, Campo de Ourique",3090,3,2,-9.163340500000002,38.7158285
"Lisbon, Baixa",1930,1,1,-9.1389464,38.71002
"Lisbon, Campolide",3140,3,2,-9.161363,38.7262072
"London, Bromley by Bow",2868,1,1,-0.0098131,51.5211613
"Istanbul, Zekeriyaköy - Uskumruköy",4579,4,2,29.0308295,41.1944753
"Lisbon, Avenidas Novas",3090,2,2,-9.1479473,38.73344489999999
"Lisbon, Principe Real",2970,2,1,-9.152995399999998,38.71784239999999
"Lisbon, Saldanha",2220,1,1,-9.1438009,38.7280144
"Lisbon, Campo de Ourique",2880,3,2,-9.1655374,38.7153117
"Lisbon, Alcantara",2930,2,2,-9.174828,38.7051445
"Lisbon, Santo António",2370,2,1,-9.1449331,38.7166576
"Lisbon, Santo António",2780,2,2,-9.1440352,38.72512100000001
"Lisbon, Campolide",3530,2,2,-9.1638454,38.7378643
"Lisbon, Arroios",2740,2,2,-9.130482299999999,38.7363348
"Lisbon, Campolide",1890,1,1,-9.1622278,38.7384841
"London, Bethnal Green",3843,2,1,-0.0672252,51.5236423
"Lisbon, Lapa",2770,3,2,-9.1591836,38.7120512
"Lisbon, Avenidas Novas",2640,2,2,-9.144591799999999,38.7383745
"Lisbon, Campolide",1810,1,1,-9.161068299999998,38.7306468
"Athens, Acropolis",990,1,1,23.72720000000004,37.96580429999999
Coral Bay House for rent,2950,3,4,,
Agia Zoni Commercial for rent,30600,0,1,,
Mesa Geitonia Commercial for rent,13800,2,2,,
Strovolos House for rent,5000,4,3,,
"Budapest, Marina Port - Apartment With Danube",1690,1,1,19.1,47.5002
"Budapest, Szekely Bertalan Street Apartment F",800,1,1,19.0678,47.513
"Budapest, Szentkiralyi Street",850,2,1,19.0655,47.4924
"Budapest, Szent Istvan Park Apartment For Ren",1950,2,2,19.0519,47.5204
"Glyfada,",3500,3,2,23.7443223,37.867166
"Agia Paraskevi-Athens, Agia Paraskevi -Agios ",4500,0,1,23.823785899964843,38.01068946430585
"Agia Paraskevi-Athens, Agia Paraskevi Paradei",1000,2,1,23.82714105209546,38.012319285511104
Chania-Hania-Xania Commercial for rent,1200,0,1,,
"Ekali,  Newly Built Detached Villa",9500,6,5,23.83354919442862,38.1116604030823
"Budapest, Izabella Utca",1950,3,2,19.066,47.5088
"Budapest, Selyemakác Residential Park",2200,3,3,18.9986,47.5438
Molos Commercial for rent,97000,0,1,,
Pyla House for rent,3200,2,2,,
Mouttagiaka Apartment for rent,6000,3,3,,
Tsada House for rent,1000,3,3,,
"Ta-Xbiex, Ta' Xbiex, East",1200,0,1,,
"Mriehel, , Central",800,0,4,,
"Sliema, , East",2000,0,1,,
"Rruga-E-Elbasanit, Rruga E Elbasanit",1300,0,1,,
"Tirana, Pazari I Ri - Atsh",800,0,1,,
"Beach,",1200,0,2,19.4906226,41.3089062
"Tegu,",5000,0,4,19.853239059448,41.275564933806
"Komuna-E-Parisit, Komuna E Parisit",4550,0,1,,
"Lunder,",900,0,3,19.866757,41.285417
"Rruga-E-Elbasanit, Rruga E Elbasanit",7500,0,1,19.837709,41.308106
"Sauk,",1000,0,3,19.802847,41.325786
"Lunder,",1500,0,3,19.874268,41.263356
"Qender,",530,0,1,19.821589,41.331947
"Qender,",530,0,1,19.821589,41.331947
"Xhamlliku,",250,0,1,,
"Rruga-E-Elbasanit, Rruga E Elbasanit",3000,0,1,19.837709,41.308106
"Rruga-E-Elbasanit, Rruga E Elbasanit",4500,0,1,19.837709,41.308106
"Tirana,  E Re - Sheshi Willson",7770,0,1,19.818599,41.3274
"Liqeni-I-thate, Liqeni I Thate",1300,0,2,19.822319,41.304505
"Rruga-E-Dibres, Rruga E Dibres",10400,0,1,19.829242,41.340144
"Tirana, 21 Dhjetori",620,0,3,19.803806,41.327435
Durres Apartment for rent,450,2,1,,
"Zagreb, Donji Grad, Donji Grad",1400,0,1,,
"thessaloniki, Kamara, Thessaloniki - Center",450,1,1,22.952432437573233,40.63184012588968
Utrecht Apartment for rent,1200,2,1,,
Paphos House for rent,2500,5,3,,
Paphos Office-Space for rent,1500,0,2,,
Paphos Apartment for rent,1200,2,1,,
Glyfada Apartment for rent,2100,3,2,,
Lagos Apartment for rent,1440,2,2,,
"Krakow, Kraków, Wola Justowska, Al. 28 Lipca ",1117,2,2,,
"Krakow, Kraków, Stare Miasto, Plac Na Groblac",1787,0,1,,
"Krakow, Kraków, Ruczaj, Dr. Jana Piltza",558,1,1,,
Estepona Apartment for rent,650,0,1,,
Nueva Andalucia House for rent,1900,3,3,,
Estepona House for rent,3750,3,3,,
"Vora, Vore",3000,0,1,19.695453,41.370172
"Tirana, Liceu Artistik - Drejtoria E Higjenes",1950,0,3,,
"Lalzit-Bay, Gjiri I Lalzit",2300,0,3,19.462987,41.49195
Durres House for rent,300,2,1,,
Durres Apartment for rent,200,1,1,,
Durres Apartment for rent,350,3,3,,
"thessaloniki, Ntepo, Thessaloniki - Center",570,3,1,22.958929672491433,40.597024292607884
"thessaloniki, Martiou, Thessaloniki - Center",600,2,1,22.955485737573227,40.603572230585094
"thessaloniki, Ippokratio, Thessaloniki - Cent",700,2,1,22.963227995770257,40.611307789564506
"thessaloniki, Thessaloniki - Suburbs Epanomi",290,1,1,22.923273,40.426826
"Kempisstraat, 33 Thomas À",900,2,1,,
Paphos House for rent,2000,3,2,,
Paphos House for rent,2500,3,2,,
Agia Marina House for rent,2000,3,1,,
Tavira Apartment for rent,960,2,1,,
Albufeira Apartment for rent,900,2,2,,
Albufeira Apartment for rent,660,1,1,,
"Vila do Bispo, Burgau",1620,3,3,,
"Portimao, Monte Canelas Portimão",2300,3,2,,
Lagoa Apartment for rent,710,1,1,,
Portimao Apartment for rent,660,1,1,,
Faro House for rent,3180,4,3,,
Tavira Apartment for rent,1800,2,2,,
"Lagoa, Carvoeiro",1200,3,2,,
"Vila do Bispo, Salema Vila Do Bispo",1600,2,2,,
"Athens,  Center/",380,1,1,23.7235367361206,37.9991012849707
"Athens,  Center/",430,1,1,23.7235367361206,37.9991012849707
"Athens,  Center/",700,3,1,23.7327325344086,37.9934232472723
"Krakow, Kraków, Swoszowice",1787,3,1,,
Balzan House for rent,8700,5,6,14.45166000,35.89584000
Sliema Apartment for rent,2300,3,2,14.50210000,35.91240000
Mellieha House for rent,3600,3,2,14.37376000,35.96011000
Madliena House for rent,2700,3,2,14.47019200,35.92721400
Attard House for rent,2500,3,3,14.44226000,35.89300000
Sliema Apartment for rent,2500,2,1,14.49037940,35.91086600
Qormi Office-Space for rent,3750,0,1,14.48277000,35.87717000
Sliema Apartment for rent,3800,3,2,14.50813000,35.90910000
Swieqi House for rent,6000,3,4,14.48413700,35.92274400
Ta-Xbiex Apartment for rent,2200,3,2,14.49587000,35.89843000
"Milan, Viale Beatrice d'Este 30",1090,6,2,,
"Budapest, Marina Port",1300,2,1,19.0673,47.5477
"Budapest, March 15. Square",1900,3,2,19.053,47.4915
"Budapest, Marina Garden- Meder Utca",2100,3,2,19.0701,47.5481
Agios Tychonas House for rent,12000,5,3,,
Germasogeia Apartment for rent,8000,3,3,,
"Zagreb, Špansko Stenjevec",550,1,1,15.8968643,45.7999119
Tirana Apartment for rent,400,2,1,19.8012378,41.3408491
Tirana Apartment for rent,350,1,1,,
"St Julians, , East",6000,0,4,,
"Sliema, , East",1700,0,1,,
"Sliema, , East",6650,0,3,,
"Sliema, , East",3500,0,2,,
"Mriehel, , Central",1200,0,1,,
"Mriehel, , Central",2400,0,6,,
"St Julians, , East",6000,0,2,,
"Sliema, , East",5200,0,3,,
"Sliema, , East",2450,0,2,,
Murcia House for rent,1350,3,2,,
"Tirana, Rent, Apartment 2+1+2, ""naim Frasheri",800,2,1,,
"Vora, Vore",4000,0,1,19.667426,41.397814
Iklin Apartment for rent,1700,3,1,14.45187000,35.90453000
St Julians Apartment for rent,2700,2,2,14.48708000,35.91189000
Santa-Venera Office-Space for rent,51875,0,1,14.48408000,35.89215000
St Julians Apartment for rent,2700,2,2,14.48708000,35.91189000
St Julians Apartment for rent,2700,2,2,14.48708000,35.91189000
St Julians Apartment for rent,3000,3,2,14.48708000,35.91189000
St Julians Apartment for rent,3000,3,2,14.48708000,35.91189000
Rio Real Apartment for rent,1760,0,1,,
Nueva Andalucia Apartment for rent,3000,2,2,,
Cancelada Apartment for rent,3000,3,2,,
Cancelada Apartment for rent,2300,1,2,,
Zografou Apartment for rent,700,3,1,,
"Porto Oporto, Rua Professor Augusto Nobre 69",1500,3,2,-8.652477946361934,41.15827877039736
Pagkrati Property for rent,5000,2,1,,
Athens Property for rent,350,2,1,,
Riviera Del Sol House for rent,1600,3,2,,
Nueva Andalucia Apartment for rent,1600,2,2,,
Atalaya House for rent,3500,4,3,,
Puerto Banus Apartment for rent,3300,2,2,,
Benahavis Apartment for rent,1800,2,3,,
"Krakow, Kraków, Ruczaj, Obozowa",2233,5,1,,
"Krakow, Kraków, Kliny, Zywiecka",1787,3,1,,
"Krakow, Kraków, Wola Justowska, Wiosenna",3015,3,1,,
"Athens,  North/Melissia",820,2,1,23.8379215083777,38.0581980409182
Saranda Apartment for rent,700,2,1,,
"thessaloniki, Charilaou, Thessaloniki - Cente",450,1,1,22.96770423809814,40.601317430529456
"thessaloniki, Faliro, Thessaloniki - Center",340,1,1,22.961165057147213,40.61875916063432
Durres House for rent,350,2,1,,
Durres House for rent,450,2,1,,
"Tirana, Myslym Shyri - Shallvaret",1000,0,3,19.815945625305,41.326472292738
"Venice, Ramo del Gran",1500,2,1,12.33806,45.42529
"Prague, Sokolovská",1397,1,1,14.44314,50.09208
"Frankfurt, Mörfelder Landstraße",1990,1,1,8.68389,50.0963
"Berlin, Friedrich-Karl-Straße",1990,2,1,13.37885,52.45597
"Prague, Sokolovská",1397,1,1,14.44314,50.09208
"Prague, Sokolovská",1269,1,1,14.44314,50.09208
"Prague, Sokolovská",1354,1,1,14.44314,50.09208
"Prague, Sokolovská",1227,1,1,14.44314,50.09208
"Prague, Sokolovská",1397,1,1,14.44314,50.09208
"Prague, Sokolovská",1354,1,1,14.44314,50.09208
"Prague, Sokolovská",1227,1,1,14.44314,50.09208
"Prague, Sokolovská",1227,1,1,14.44314,50.09208
"Prague, Sokolovská",1227,1,1,14.44314,50.09208
"Prague, Sokolovská",1227,1,1,14.44314,50.09208
"Rome, Via Antonio Genovesi",3000,1,1,12.44891,41.91333
"Vienna, Allerheiligengasse",1846,1,1,16.38257,48.23728
"Vienna, Allerheiligengasse",2750,3,1,16.38257,48.23728
"Vienna, Hagenmüllergasse",1100,0,1,16.40123,48.1991
"Vienna, Koppreitergasse",1111,0,1,16.32893,48.17446
"Vienna, Koppreitergasse",950,1,1,16.32893,48.17446
"Barcelona, Carrer de los Castillejos",1995,4,1,2.17736,41.40736
"Vienna, Koppreitergasse",950,1,1,16.32893,48.17446
"Bologna, Via Sebastiano Serlio",1079,0,1,11.35138,44.50852
"Vienna, Stuwerstraße",1347,1,1,16.39971,48.21891
"Bologna, Via Sebastiano Serlio",999,0,1,11.35138,44.50852
"Vienna, Stuwerstraße",1307,1,1,16.39971,48.21891
"Vienna, Stuwerstraße",1307,1,1,16.39971,48.21891
"Bologna, Via Sebastiano Serlio",969,0,1,11.35138,44.50852
"Vienna, Allerheiligengasse",1697,1,1,16.38427,48.23801
"Vienna, Koppreitergasse",950,1,1,16.32893,48.17446
"Paris, Rue Michel-Ange",2650,2,1,2.2578,48.83992
"London, Walworth Road",7082,1,1,-0.09985,51.49313
"Vienna, Hagenmüllergasse",1497,2,1,16.40123,48.1991
"London, Vauxhall Walk",9753,3,1,-0.11995,51.48985
"Magdeburg, Holsteiner Straße",650,0,1,11.67345,52.06515
"Madrid, Calle de Barquillo",1400,1,1,-3.69567,40.42266
"Barcelona, Carrer de la Constitució",1595,3,1,2.13506,41.36974
"Milan, Via Melegnano",2500,1,1,9.18869,45.45298
"Lisbon, Rua do Norte",3333,2,1,-9.14379,38.71171
"Brno, Výstavní",1065,2,1,16.59169,49.1905
"Paris, Rue Frédéric Sauton",2205,1,1,2.3489,48.85079
"Paris, Rue Saint-Martin",1484,1,1,2.35292,48.8642
"London, Shrewsbury Road",17880,3,1,-0.19755,51.51844
"Leeds, Blenheim Terrace",2496,1,1,-1.55098,53.80702
"Leeds, Cross York Street",2322,1,1,-1.53678,53.79627
"Leeds, Gotts Road",2786,2,1,-1.56252,53.79516
"Barcelona, Carrer de Roger de Llúria",1295,1,1,2.16808,41.39358
"London, Euston Road",2264,0,1,-0.13868,51.52458
"Leeds, Clarendon Road",2496,0,1,-1.55683,53.80235
"Madrid, Calle de García de Paredes",4256,4,1,-3.69923,40.43679
"Barcelona, Carrer de Pau Alsina",1395,3,1,2.16566,41.40703
"Schiedam, Professor Kamerlingh Onneslaan",2100,3,1,4.40997,51.91973
"Madrid, Plaza de España",5336,2,1,-3.71218,40.42437
"Lisbon, Rossio de Palma",2599,4,1,-9.16782,38.74796
"Barcelona, Carrer d'Entença",1295,1,1,2.14881,41.38111
"Milan, Viale Liguria",3150,4,1,9.17544,45.44392
"Paris, Rue des Guillemites",3180,2,1,2.35766,48.85846
"Paris, Rue des Moines",2783,2,1,2.32241,48.89237
"Paris, Rue du Grand-Prieuré",2650,2,1,2.36906,48.86489
"Paris, Rue Raffet",1908,1,1,2.26349,48.85256
"Linze,",250,0,2,19.86238,41.348947
"Tirana, Rruga E Kavajes - Globe",570,0,1,19.795711,41.326005
"Sliema, , East",4000,0,2,,
"Mriehel, , Central",3600,0,3,,
